SystemId,URL,FIELD,INDEX,LEVEL,VALUE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,7,3.8.1.1,cheapest electric car usa
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,8,3.9.1.1,used electric cars
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,9,3.10.1.1,how much will electric cars cost in 2025
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,10,3.11.1.1,average price of electric car vs gas car
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,11,3.12.1.1,average price of an electric car
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,0,3.1.2.1,"[x:230.00,y:2568.00,w:652.00,h:278.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,1,3.2.2.1,"[x:230.00,y:2847.00,w:652.00,h:52.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,2,3.3.2.1,"[x:230.00,y:2900.00,w:652.00,h:52.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,3,3.4.2.1,"[x:230.00,y:2953.00,w:652.00,h:52.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,4,3.5.2.1,"[x:222.00,y:3051.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,5,3.6.2.1,"[x:222.00,y:3107.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,6,3.7.2.1,"[x:222.00,y:3163.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,7,3.8.2.1,"[x:222.00,y:3219.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,8,3.9.2.1,"[x:556.00,y:3051.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,9,3.10.2.1,"[x:556.00,y:3107.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,10,3.11.2.1,"[x:556.00,y:3163.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,11,3.12.2.1,"[x:556.00,y:3219.00,w:334.00,h:56.00]"
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,0,3.1.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=EV+production+by+manufacturer&stick=H4sIAAAAAAAAAOOQMZJNLVMoKMpPKU0uyczPU0iqVMhNzCtNS0wuKS1KLYoSTs1JTS4pykxWSE4sAirMTE4tPsXIqZ-rb5BSZGmQcoqRA8ROyikvhjJNKiwzoCoMs-IzjKHCxqZ5uVBhU-OUyvRfjLKuYXhsbmBhXMSKX8ktNkmGA1cyl_i-ty9y7Lv_bGfP60Ob-78_VMlc1wwAfMIFxtoAAAA&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q4qYDegQISRAI
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,1,3.2.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=EV+manufacturers+in+USA&stick=H4sIAAAAAAAAAOOQMRJPLVPITcwrTUtMLiktSi0qVsjMUygtTowSTs1JTS4pykxWSE4sUigAMlKLTzFy6ufqG6QUWRqknGLkArHTsyzKUnKhHDOTHEOL8lOMHCCOUVWxySlGXv10fUPDZCOD5JTklDSolLFpHkyLaYmhQXYSTF1SeZ6xYYoxUJIbJGloZGRkUVAEk80yLi_LLjc2_8Uo7hqG6erQYMcGFsZFrLgkb7FJMhy4krlE2vP69_yFAnmBM3ME46bpMds8PmgOAETx0WUKAQAA&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q4qYDegQISxAI
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,2,3.3.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Electric+cars+brand%27s+2023&stick=H4sIAAAAAAAAAOOQMZJMzUlNLinKTFZITiwqVkgqSsxLKVYwMjAyjhJGllIoADJSi08xcurn6hukFFkapJxi5ACxLSuqYMyknPJiKNPQvDLjFCM3mGmUZ1GYkQGVMDXKrTjFyKufrm9omFRSHp9mlG36i1HKFdMZ6hB3NLAwLmLFI3-LTZLhwJXMJQe3MzH-8pHcPMPaRz0g4NI9s8jpQQAgjimq4QAAAA&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q4qYDegQISBAI
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,3,3.4.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Electric+cars+2024&stick=H4sIAAAAAAAAAOOQMRJKzUlNLinKTFZITiwqVjAyMDKJEkYWUygAMlKLTzHy6qfrGxomG1eYWBQkmcP4BeXlJUmVlSkwfnZ6Tol5vJkFnF-eblJsUp50ipFLP1ffwCy-osC4BCaZZWZsWVFeXvaLUcgVwxkNLIyLWLGI32KTZDhwJXMJv3Dl7eXeG2UcJ4dsv1fQKXch9tlRAOaQPZbRAAAA&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q4qYDegQITRAI
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,4,3.5.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Electric+car+prices+usa&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhPEAE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,5,3.6.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Average+cost+of+an+electric+car+2023&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhREAE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,6,3.7.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Cheapest+electric+car+2023&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhOEAE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,7,3.8.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Cheapest+electric+car+USA&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhMEAE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,8,3.9.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Used+electric+cars&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhUEAE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,9,3.10.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=How+much+will+electric+cars+cost+in+2025&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhTEAE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,10,3.11.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Average+price+of+electric+car+vs+gas+car&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhSEAE
25,https://www.google.com/search?q=electric+car+prices&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,11,3.12.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Average+price+of+an+electric+car&sa=X&ved=2ahUKEwjc3JDd4MODAxUIk4kEHfpTBe4Q1QJ6BAhQEAE
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Box,0,2.1,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Box,1,2.2,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Box,2,2.3,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Title,0,2.1.1.1,ChargePoint Charging Station
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Title,1,2.2.1.1,Elite Auto Sales of Montana
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Title,2,2.3.1.1,Centsible Auto Sales
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Address,0,2.1.2.1,"Kalispell, MT · (888) 758-4389"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Address,1,2.2.2.1,"Kalispell, MT · (406) 758-0370"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Address,2,2.3.2.1,"Kalispell, MT · (406) 755-7253"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_OpenClose,0,2.1.3.1,Open 24 hours
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_OpenClose,1,2.2.3.1,Closed ⋅ Opens 10 AM
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_OpenClose,2,2.3.3.1,Closed ⋅ Opens 9 AM
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Rating,0,2.1.4.1,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Rating,1,2.2.4.1,"Rated 4.7 out of 5,"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_Rating,2,2.3.4.1,"Rated 4.4 out of 5,"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_ReviewCount,0,2.1.5.1,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_ReviewCount,1,2.2.5.1,(98)
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_ReviewCount,2,2.3.5.1,(453)
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,0,3.1,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,1,3.2,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,2,3.3,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,3,3.4,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,4,3.5,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,5,3.6,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,6,3.7,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,7,3.8,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,8,3.9,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,9,3.10,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Box,10,3.11,
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,0,3.1.1.1,Tesla competitors
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,1,3.2.1.1,Best electric cars
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,2,3.3.1.1,Cheap used electric cars
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,3,3.4.1.1,"used electric cars under $5,000"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,4,3.5.1.1,electric cars for sale near me
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,5,3.6.1.1,"used electric cars under $10,000 near me"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,6,3.7.1.1,new electric cars for sale
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,7,3.8.1.1,"used electric cars under $3,000"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,8,3.9.1.1,used electric car for sale
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,9,3.10.1.1,electric cars for sale under 10k
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_Text,10,3.11.1.1,cheap electric cars for sale
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_BoxPixel,0,2.1.6.1,"[x:230.00,y:1199.00,w:652.00,h:124.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_BoxPixel,1,2.2.6.1,"[x:230.00,y:1324.00,w:652.00,h:137.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearchesMapPlace_BoxPixel,2,2.3.6.1,"[x:230.00,y:1462.00,w:652.00,h:124.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,0,3.1.2.1,"[x:230.00,y:2945.00,w:652.00,h:278.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,1,3.2.2.1,"[x:230.00,y:3224.00,w:652.00,h:52.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,2,3.3.2.1,"[x:230.00,y:3277.00,w:652.00,h:52.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,3,3.4.2.1,"[x:222.00,y:3375.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,4,3.5.2.1,"[x:222.00,y:3431.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,5,3.6.2.1,"[x:222.00,y:3487.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,6,3.7.2.1,"[x:222.00,y:3543.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,7,3.8.2.1,"[x:556.00,y:3375.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,8,3.9.2.1,"[x:556.00,y:3431.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,9,3.10.2.1,"[x:556.00,y:3487.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_BoxPixel,10,3.11.2.1,"[x:556.00,y:3543.00,w:334.00,h:56.00]"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,0,3.1.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Tesla+competitors&stick=H4sIAAAAAAAAAOOQMRIsSS3OSVRIzs8tSC3JLMkvKo4STM1JTS4pykxWSE4sUihOzEk9xcihn6tvYJ6bZHaKkQvETM-yKEvJhYobVRWbQJnGpnlAUV79dH1Dw5SU-LKiAhPDX4yCIeiWNLAwLmLFFL7FJslw4ErmEv2PN9uTPTfuEH4e0P7C2P-6daPjMwA9t3B0rQAAAA&sa=X&ved=2ahUKEwiV84js4MODAxVSAHkGHam-C5AQ4qYDegQIUxAH
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,1,3.2.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Best+electric+cars&stick=H4sIAAAAAAAAAOOQMRJKSi0uUUjNSU0uKcpMVkhOLCqOEkTmKhQn5qSeYuTUz9U3SCmyNEg5xcgFYpuZ5BhalJ9i5NVP1zc0TDauMLEoSDKH841yDOJNck1giuMrCoxLoByT5Mqc7BwoJznDsDy-CMoxrkyJTyqCmZGeW5VTmJuSBOdXJhnkGhel_2IUcsJwdAML4yJWLOK32CQZDlzJXOLG01JSnimn_1M_aEebbZ6zvpLTXADajH_z_wAAAA&sa=X&ved=2ahUKEwiV84js4MODAxVSAHkGHam-C5AQ4qYDegQIVBAI
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,2,3.3.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Cheap+used+electric+cars&stick=H4sIAAAAAAAAAOOQMZJIzkhNLFAoLU5NUUjNSU0uKcpMVkhOLCqOEkTmKhQn5qSeYuTSz9U3MIuvKDAugXKSMwzL44tOMXKDOIZGeRaFGRlQqficNLOq9FOMPPrp-oZVJqYGZhnG8VC59LLiZHMLqFyhWa6JZXqFBVSuwNy0wDQJKmdYYZiXYWlqdIqRF8xNsjAwSc6oqPzFKOGMw-UNLIyLWHHK3mKTZDhwJXNJQfrO_mui4hvEWTeIdzrOtVFWNpkOAPQMZS0QAQAA&sa=X&ved=2ahUKEwiV84js4MODAxVSAHkGHam-C5AQ4qYDegQIUhAI
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,3,3.4.3.1,"/search?sca_esv=595661027&gl=US&hl=en&q=used+electric+cars+under+%245,000&sa=X&ved=2ahUKEwiV84js4MODAxVSAHkGHam-C5AQ1QJ6BAhaEAE"
26,https://www.google.com/search?q=electric+car+sale&start=0&uule=w+CAIQICIbNTk5MDEsTW9udGFuYSxVbml0ZWQgU3RhdGVz&gl=US&hl=en,RelatedSearches_LandingLink,4,3.5.3.1,/search?sca_esv=595661027&gl=US&hl=en&q=Electric+cars+for+sale+near+me&sa=X&ved=2ahUKEwiV84js4MODAxVSAHkGHam-C5AQ1QJ6BAhZEAE
